stimulus,Average Estimated Depth,Standard Deviation,Standard Error,Average Trial RT,Actual Depth,Duration
depth_duration_stimuli/002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize_1/002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize_1-target.png,2.072306382978723,2.243837373341002,0.32729731938504336,2423.744680851064,2.195,1000
depth_duration_stimuli/002579_2014-06-24_14-08-03_094959634447_rgbf000061-resize_2/002579_2014-06-24_14-08-03_094959634447_rgbf000061-resize_2-target.png,1.7265872340425534,0.9557410668115132,0.13940916258465005,2194.063829787234,2.223125,1000
depth_duration_stimuli/001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize_2/001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize_2-target.png,1.1347617021276597,0.8981713496232199,0.13101175627644346,2719.68085106383,2.24,1000
depth_duration_stimuli/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3-target.png,1.4915733333333334,0.8558699955099398,0.12353419307474689,2281.0833333333335,2.2525,1000
depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,1.770864,1.2212440333424541,0.18205231171131647,2513.088888888889,2.266,1000
depth_duration_stimuli/002460_2014-06-28_20-35-43_260595134347_rgbf000028-resize_4/002460_2014-06-28_20-35-43_260595134347_rgbf000028-resize_4-target.png,1.2953666666666666,0.9030905304006296,0.13034989020735135,3631.6666666666665,2.269,1000
depth_duration_stimuli/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2-target.png,2.4211574468085106,1.5522232072438498,0.22641502492745877,1996.127659574468,2.331,1000
depth_duration_stimuli/002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize_4/002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize_4-target.png,2.6138733333333333,1.9500132297874542,0.28146016578527955,2654.1041666666665,2.354,1000
depth_duration_stimuli/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3-target.png,1.76819,1.227669373205336,0.17719881077399,2092.0416666666665,2.354,1000
depth_duration_stimuli/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1-target.png,1.3691416666666667,1.4439579247470185,0.20841737413779612,2175.2708333333335,2.3715,1000
depth_duration_stimuli/001059_2014-06-08_21-53-27_260595134347_rgbf000061-resize_4/001059_2014-06-08_21-53-27_260595134347_rgbf000061-resize_4-target.png,2.1649833333333333,1.3488791702322802,0.19469393800947152,2934.0625,2.4185,1000
depth_duration_stimuli/001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize_4/001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize_4-target.png,2.8614939130434784,1.636620666274773,0.24130655251908362,3866.6739130434785,2.429,1000
depth_duration_stimuli/000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize_4/000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize_4-target.png,1.5880666666666665,0.682441151802673,0.09850189567483787,2144.375,2.431,1000
