,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,experimentTime,totalTime,age,gender
4767,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,160,depth_duration_stimuli/002279_2014-06-28_18-55-32_260595134347_rgbf000040-resize_5/002279_2014-06-28_18-55-32_260595134347_rgbf000040-resize_5-target.png,1000,1.5043333333333,1.2192,2806,1000,feet,699581,821730,37,Woman
4772,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,165,depth_duration_stimuli/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0-target.png,1000,2.868,1.8288000000000002,3013,1004,feet,699581,821730,37,Woman
4780,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,173,depth_duration_stimuli/002365_2014-06-28_20-11-21_260595134347_rgbf000102-resize_1/002365_2014-06-28_20-11-21_260595134347_rgbf000102-resize_1-target.png,1000,4.013,3.6576000000000004,3247,982,feet,699581,821730,37,Woman
4786,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,179,depth_duration_stimuli/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize_2/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize_2-target.png,1000,3.0385,1.8288000000000002,2707,994,feet,699581,821730,37,Woman
4788,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,181,depth_duration_stimuli/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7-target.png,1000,4.0585,2.4384,3272,1004,feet,699581,821730,37,Woman
4793,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,186,depth_duration_stimuli/001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize_0/001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize_0-target.png,1000,3.3865,3.048,3779,999,feet,699581,821730,37,Woman
4795,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,188,depth_duration_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,1000,1.841,0.9144000000000001,2684,986,feet,699581,821730,37,Woman
4798,578969,DepthScenes,duration_manipulation_targetAtFixation,jsons/as_1.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#73,73,1561,708,1600,900,9-5-2021,8-50-53,191,depth_duration_stimuli/001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize_2/001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize_2-target.png,1000,2.24,0.9144000000000001,2416,1005,feet,699581,821730,37,Woman
5007,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,16,depth_duration_stimuli/002964_2014-06-08_17-46-11_094959634447_rgbf000091-resize_4/002964_2014-06-08_17-46-11_094959634447_rgbf000091-resize_4-target.png,1000,1.691,1.2192,3730,998,feet,1265655,1444206,33,Man
5010,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,19,depth_duration_stimuli/000457_2014-06-08_16-52-43_260595134347_rgbf000199-resize_1/000457_2014-06-08_16-52-43_260595134347_rgbf000199-resize_1-target.png,1000,3.649,1.2192,5067,1001,feet,1265655,1444206,33,Man
5015,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,24,depth_duration_stimuli/001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize_4/001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize_4-target.png,1000,4.255,2.286,8331,999,feet,1265655,1444206,33,Man
5020,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,29,depth_duration_stimuli/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2-target.png,1000,2.331,1.3716000000000002,4820,1001,feet,1265655,1444206,33,Man
5024,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,33,depth_duration_stimuli/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3-target.png,1000,1.8046666666667,1.2192,4227,999,feet,1265655,1444206,33,Man
5029,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,38,depth_duration_stimuli/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1-target.png,1000,4.0035,3.048,14084,996,feet,1265655,1444206,33,Man
5031,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,40,depth_duration_stimuli/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize_0/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize_0-target.png,1000,3.3105,0.6096,7455,996,feet,1265655,1444206,33,Man
5032,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,41,depth_duration_stimuli/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1-target.png,1000,1.968,1.2192,3459,1000,feet,1265655,1444206,33,Man
5033,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,42,depth_duration_stimuli/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8-target.png,1000,2.8775,1.8288000000000002,7300,1000,feet,1265655,1444206,33,Man
5035,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,44,depth_duration_stimuli/000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize_4/000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize_4-target.png,1000,4.632,2.7432000000000003,5584,1007,feet,1265655,1444206,33,Man
5037,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,46,depth_duration_stimuli/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1-target.png,1000,2.7305,1.2192,3819,991,feet,1265655,1444206,33,Man
5039,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,48,depth_duration_stimuli/001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize_3/001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize_3-target.png,1000,3.2725,1.8288000000000002,4881,1013,feet,1265655,1444206,33,Man
5041,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,50,depth_duration_stimuli/001181_2014-06-17_15-50-57_260595134347_rgbf000106-resize_4/001181_2014-06-17_15-50-57_260595134347_rgbf000106-resize_4-target.png,1000,4.149,3.6576000000000004,6835,1016,feet,1265655,1444206,33,Man
5043,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,52,depth_duration_stimuli/000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize_9/000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize_9-target.png,1000,1.3545,0.6096,4163,1001,feet,1265655,1444206,33,Man
5045,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,54,depth_duration_stimuli/002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize_0/002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize_0-target.png,1000,4.037,2.7432000000000003,6510,1010,feet,1265655,1444206,33,Man
5051,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,60,depth_duration_stimuli/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0-target.png,1000,3.9525,2.7432000000000003,8294,994,feet,1265655,1444206,33,Man
5054,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,63,depth_duration_stimuli/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2-target.png,1000,1.357,0.9144000000000001,4714,998,feet,1265655,1444206,33,Man
5059,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,68,depth_duration_stimuli/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1-target.png,1000,3.534,1.524,5368,999,feet,1265655,1444206,33,Man
5073,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,82,depth_duration_stimuli/000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize_2/000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize_2-target.png,1000,2.092,1.2192,5436,997,feet,1265655,1444206,33,Man
5076,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,85,depth_duration_stimuli/001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize_0/001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize_0-target.png,1000,2.6505,1.2192,4604,992,feet,1265655,1444206,33,Man
5078,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,87,depth_duration_stimuli/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize_1/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize_1-target.png,1000,3.791,2.1336,3763,1011,feet,1265655,1444206,33,Man
5081,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,90,depth_duration_stimuli/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3-target.png,1000,2.2525,1.2192,3115,1000,feet,1265655,1444206,33,Man
5082,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,91,depth_duration_stimuli/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4-target.png,1000,4.467,3.048,5336,996,feet,1265655,1444206,33,Man
5086,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,95,depth_duration_stimuli/002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize_4/002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize_4-target.png,1000,1.68375,0.9144000000000001,4351,1000,feet,1265655,1444206,33,Man
5100,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,109,depth_duration_stimuli/002468_2014-06-28_20-38-39_260595134347_rgbf000045-resize_1/002468_2014-06-28_20-38-39_260595134347_rgbf000045-resize_1-target.png,1000,1.956,2.1336,7086,986,feet,1265655,1444206,33,Man
5104,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,113,depth_duration_stimuli/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4-target.png,1000,1.633,0.6096,4497,998,feet,1265655,1444206,33,Man
5109,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,118,depth_duration_stimuli/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize_2/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize_2-target.png,1000,2.8815,1.9812,5775,994,feet,1265655,1444206,33,Man
5115,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,124,depth_duration_stimuli/001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize_0/001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize_0-target.png,1000,3.4375,3.6576000000000004,5515,1014,feet,1265655,1444206,33,Man
5118,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,127,depth_duration_stimuli/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1-target.png,1000,4.135,2.7432000000000003,6615,994,feet,1265655,1444206,33,Man
5121,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,130,depth_duration_stimuli/002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize_1/002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize_1-target.png,1000,2.555,1.2192,5602,997,feet,1265655,1444206,33,Man
5122,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,131,depth_duration_stimuli/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize_2/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize_2-target.png,1000,4.8325,2.4384,4667,1000,feet,1265655,1444206,33,Man
5123,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,132,depth_duration_stimuli/001724_2014-06-26_19-28-50_260595134347_rgbf000037-resize_7/001724_2014-06-26_19-28-50_260595134347_rgbf000037-resize_7-target.png,1000,3.827,4.2672,10522,1012,feet,1265655,1444206,33,Man
5126,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,135,depth_duration_stimuli/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0-target.png,1000,4.9305,2.7432000000000003,10853,997,feet,1265655,1444206,33,Man
5128,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,137,depth_duration_stimuli/001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize_4/001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize_4-target.png,1000,2.0425,0.9144000000000001,5261,985,feet,1265655,1444206,33,Man
5129,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,138,depth_duration_stimuli/000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize_1/000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize_1-target.png,1000,3.057,1.524,5951,992,feet,1265655,1444206,33,Man
5134,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,143,depth_duration_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,1000,1.841,0.9144000000000001,4293,1008,feet,1265655,1444206,33,Man
5138,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,147,depth_duration_stimuli/001289_2014-06-16_16-25-52_260595134347_rgbf000067-resize_1/001289_2014-06-16_16-25-52_260595134347_rgbf000067-resize_1-target.png,1000,1.8835,0.85344,6057,997,feet,1265655,1444206,33,Man
5144,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,153,depth_duration_stimuli/002790_2014-06-22_19-36-35_094959634447_rgbf000074-resize_4/002790_2014-06-22_19-36-35_094959634447_rgbf000074-resize_4-target.png,1000,3.512,2.7432000000000003,4492,1015,feet,1265655,1444206,33,Man
5147,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,156,depth_duration_stimuli/001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize_4/001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize_4-target.png,1000,2.473,2.4384,5796,1007,feet,1265655,1444206,33,Man
5148,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,157,depth_duration_stimuli/001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize_0/001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize_0-target.png,1000,4.2175,3.048,12932,1000,feet,1265655,1444206,33,Man
5156,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,165,depth_duration_stimuli/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0-target.png,1000,1.996,0.6096,3266,991,feet,1265655,1444206,33,Man
5157,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,166,depth_duration_stimuli/001148_2014-06-17_15-26-42_260595134347_rgbf000129-resize_0/001148_2014-06-17_15-26-42_260595134347_rgbf000129-resize_0-target.png,1000,4.368,2.4384,7999,998,feet,1265655,1444206,33,Man
5159,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,168,depth_duration_stimuli/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1-target.png,1000,4.0705,2.4384,11795,1012,feet,1265655,1444206,33,Man
5162,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,171,depth_duration_stimuli/002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize_4/002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize_4-target.png,1000,3.015,1.524,4890,997,feet,1265655,1444206,33,Man
5170,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,179,depth_duration_stimuli/000720_2014-06-08_18-37-27_260595134347_rgbf000203-resize_4/000720_2014-06-08_18-37-27_260595134347_rgbf000203-resize_4-target.png,1000,1.558,0.9144000000000001,4219,1000,feet,1265655,1444206,33,Man
5171,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,180,depth_duration_stimuli/000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize_2/000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize_2-target.png,1000,3.661,2.4384,3939,1000,feet,1265655,1444206,33,Man
5172,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,181,depth_duration_stimuli/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5-target.png,1000,2.724,1.8288000000000002,5317,994,feet,1265655,1444206,33,Man
5177,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,186,depth_duration_stimuli/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1-target.png,1000,2.3715,0.6096,3806,993,feet,1265655,1444206,33,Man
5186,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,3,depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,1000,2.266,2.0,5115,992,meters,1347915,1521142,25,Man
5188,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,5,depth_duration_stimuli/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize_2/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize_2-target.png,1000,3.0385,3.0,5153,994,meters,1347915,1521142,25,Man
5190,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,7,depth_duration_stimuli/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3-target.png,1000,1.8046666666667,6.0,7126,996,meters,1347915,1521142,25,Man
