,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,experimentTime,totalTime,age,gender
27904,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,65,depth_duration_stimuli/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0-target.png,250,3.9525,2.1336,2960,251,feet,737836,842674,40,Man
27905,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,66,depth_duration_stimuli/000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize_2/000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize_2-target.png,250,2.092,2.1336,2438,251,feet,737836,842674,40,Man
27919,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,80,depth_duration_stimuli/001197_2014-06-17_16-01-50_260595134347_rgbf000103-resize_4/001197_2014-06-17_16-01-50_260595134347_rgbf000103-resize_4-target.png,250,3.4025,3.048,3726,250,feet,737836,842674,40,Man
27921,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,82,depth_duration_stimuli/001264_2014-06-16_16-10-23_260595134347_rgbf000109-resize_1/001264_2014-06-16_16-10-23_260595134347_rgbf000109-resize_1-target.png,250,2.9665,2.7432000000000003,3203,251,feet,737836,842674,40,Man
27927,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,88,depth_duration_stimuli/001532_2014-06-20_16-50-41_260595134347_rgbf000081-resize_4/001532_2014-06-20_16-50-41_260595134347_rgbf000081-resize_4-target.png,250,1.5758333333333,1.2192,2648,250,feet,737836,842674,40,Man
27931,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,92,depth_duration_stimuli/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize_1/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize_1-target.png,250,4.8415,3.9624,4779,251,feet,737836,842674,40,Man
27932,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,93,depth_duration_stimuli/002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize_1/002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize_1-target.png,250,3.836,4.572,2546,249,feet,737836,842674,40,Man
27934,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,95,depth_duration_stimuli/002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize_1/002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize_1-target.png,250,4.408,4.572,2211,251,feet,737836,842674,40,Man
27946,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,107,depth_duration_stimuli/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2-target.png,250,1.357,1.8288000000000002,3204,251,feet,737836,842674,40,Man
27949,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,110,depth_duration_stimuli/001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize_1/001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize_1-target.png,250,3.53,3.3528000000000002,3071,250,feet,737836,842674,40,Man
27951,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,112,depth_duration_stimuli/003092_2014-06-24_21-01-49_094959634447_rgbf000049-resize_2/003092_2014-06-24_21-01-49_094959634447_rgbf000049-resize_2-target.png,250,1.666,2.1336,2389,250,feet,737836,842674,40,Man
27955,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,116,depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,250,2.266,1.8288000000000002,1960,250,feet,737836,842674,40,Man
27956,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,117,depth_duration_stimuli/000753_2014-06-08_21-57-44_260595134347_rgbf000123-resize_3/000753_2014-06-08_21-57-44_260595134347_rgbf000123-resize_3-target.png,250,1.916,2.1336,2442,249,feet,737836,842674,40,Man
27960,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,121,depth_duration_stimuli/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize_1/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize_1-target.png,250,2.074,2.1336,3897,250,feet,737836,842674,40,Man
27963,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,124,depth_duration_stimuli/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1-target.png,250,2.3715,1.2192,2507,250,feet,737836,842674,40,Man
27966,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,127,depth_duration_stimuli/001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize_0/001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize_0-target.png,250,4.2175,4.572,4539,250,feet,737836,842674,40,Man
27968,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,129,depth_duration_stimuli/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4-target.png,250,4.467,4.572,6015,249,feet,737836,842674,40,Man
27978,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,139,depth_duration_stimuli/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4-target.png,250,4.233,4.2672,2865,249,feet,737836,842674,40,Man
27979,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,140,depth_duration_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,250,3.0095,4.2672,2155,250,feet,737836,842674,40,Man
27981,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,142,depth_duration_stimuli/002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize_1/002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize_1-target.png,250,3.62,5.1816,2967,250,feet,737836,842674,40,Man
27989,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,150,depth_duration_stimuli/000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize_0/000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize_0-target.png,250,3.381,5.1816,2523,251,feet,737836,842674,40,Man
27990,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,151,depth_duration_stimuli/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1-target.png,250,1.968,2.1336,1843,250,feet,737836,842674,40,Man
27995,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,156,depth_duration_stimuli/002790_2014-06-22_19-36-35_094959634447_rgbf000074-resize_4/002790_2014-06-22_19-36-35_094959634447_rgbf000074-resize_4-target.png,250,3.512,2.7432000000000003,2579,250,feet,737836,842674,40,Man
27996,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,157,depth_duration_stimuli/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0-target.png,250,4.9305,4.2672,2762,249,feet,737836,842674,40,Man
28003,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,164,depth_duration_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,250,3.2155,2.4384,2851,251,feet,737836,842674,40,Man
28008,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,169,depth_duration_stimuli/001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize_4/001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize_4-target.png,250,2.473,2.7432000000000003,2514,249,feet,737836,842674,40,Man
28009,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,170,depth_duration_stimuli/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1-target.png,250,4.0035,3.9624,2015,249,feet,737836,842674,40,Man
28011,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,172,depth_duration_stimuli/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0-target.png,250,2.868,2.4384,2162,249,feet,737836,842674,40,Man
28019,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,180,depth_duration_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,250,1.841,1.8288000000000002,2164,249,feet,737836,842674,40,Man
28020,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,181,depth_duration_stimuli/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2-target.png,250,2.7575,3.3528000000000002,2311,250,feet,737836,842674,40,Man
28023,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,184,depth_duration_stimuli/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7-target.png,250,4.0585,3.3528000000000002,3929,250,feet,737836,842674,40,Man
28025,482263,DepthScenes,duration_manipulation_targetAtFixation,jsons/y.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#92,92,1920,1080,1920,1080,9-6-2021,7-45-52,186,depth_duration_stimuli/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4-target.png,250,1.633,1.8288000000000002,2281,249,feet,737836,842674,40,Man
28032,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,1,depth_duration_stimuli/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0-target.png,250,3.7335,2.0,7525,201,meters,1846445,2035681,31,Woman
28040,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,9,depth_duration_stimuli/001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize_3/001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize_3-target.png,250,1.9505,3.0,9043,255,meters,1846445,2035681,31,Woman
28043,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,12,depth_duration_stimuli/000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize_4/000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize_4-target.png,250,4.632,2.0,12147,252,meters,1846445,2035681,31,Woman
28050,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,19,depth_duration_stimuli/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3-target.png,250,2.354,2.0,9295,249,meters,1846445,2035681,31,Woman
28051,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,20,depth_duration_stimuli/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4-target.png,250,2.5315,2.0,6159,383,meters,1846445,2035681,31,Woman
28052,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,21,depth_duration_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,250,3.0095,10.0,6190,235,meters,1846445,2035681,31,Woman
28067,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,36,depth_duration_stimuli/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1-target.png,250,4.0035,3.0,7926,246,meters,1846445,2035681,31,Woman
28068,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,37,depth_duration_stimuli/001167_2014-06-17_15-38-07_260595134347_rgbf000108-resize_0/001167_2014-06-17_15-38-07_260595134347_rgbf000108-resize_0-target.png,250,1.8505,2.0,11625,262,meters,1846445,2035681,31,Woman
28072,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,41,depth_duration_stimuli/000800_2014-06-08_22-42-09_260595134347_rgbf000095-resize_3/000800_2014-06-08_22-42-09_260595134347_rgbf000095-resize_3-target.png,250,2.8,3.0,15939,254,meters,1846445,2035681,31,Woman
28073,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,42,depth_duration_stimuli/001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize_1/001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize_1-target.png,250,3.0835,1.0,6269,237,meters,1846445,2035681,31,Woman
28075,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,44,depth_duration_stimuli/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4-target.png,250,1.426,1.0,5384,247,meters,1846445,2035681,31,Woman
28078,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,47,depth_duration_stimuli/003069_2014-06-15_14-57-50_094959634447_rgbf000150-resize_4/003069_2014-06-15_14-57-50_094959634447_rgbf000150-resize_4-target.png,250,4.208,3.0,5616,427,meters,1846445,2035681,31,Woman
28082,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,51,depth_duration_stimuli/002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize_0/002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize_0-target.png,250,1.7685,3.0,6772,156,meters,1846445,2035681,31,Woman
28085,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,54,depth_duration_stimuli/000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize_3/000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize_3-target.png,250,3.8715,3.0,6798,307,meters,1846445,2035681,31,Woman
28093,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,62,depth_duration_stimuli/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4-target.png,250,4.233,2.0,7220,237,meters,1846445,2035681,31,Woman
28097,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,66,depth_duration_stimuli/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1-target.png,250,2.849,3.0,6422,180,meters,1846445,2035681,31,Woman
28099,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,68,depth_duration_stimuli/002579_2014-06-24_14-08-03_094959634447_rgbf000061-resize_2/002579_2014-06-24_14-08-03_094959634447_rgbf000061-resize_2-target.png,250,2.223125,5.0,6454,284,meters,1846445,2035681,31,Woman
28110,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,79,depth_duration_stimuli/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3-target.png,250,3.6445,8.0,7503,250,meters,1846445,2035681,31,Woman
28111,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,80,depth_duration_stimuli/001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize_5/001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize_5-target.png,250,1.6565,3.0,7066,250,meters,1846445,2035681,31,Woman
28116,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,85,depth_duration_stimuli/000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize_2/000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize_2-target.png,250,2.486,12.0,5526,263,meters,1846445,2035681,31,Woman
28117,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,86,depth_duration_stimuli/001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize_2/001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize_2-target.png,250,4.5315,7.0,10402,248,meters,1846445,2035681,31,Woman
28119,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,88,depth_duration_stimuli/002305_2014-06-28_19-56-50_260595134347_rgbf000102-resize_7/002305_2014-06-28_19-56-50_260595134347_rgbf000102-resize_7-target.png,250,4.8725,2.0,7397,166,meters,1846445,2035681,31,Woman
28123,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,92,depth_duration_stimuli/002700_2014-06-22_11-27-02_094959634447_rgbf000124-resize_3/002700_2014-06-22_11-27-02_094959634447_rgbf000124-resize_3-target.png,250,3.301,6.0,6481,235,meters,1846445,2035681,31,Woman
28131,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,100,depth_duration_stimuli/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1-target.png,250,4.1045,2.0,24350,251,meters,1846445,2035681,31,Woman
28133,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,102,depth_duration_stimuli/002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize_1/002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize_1-target.png,250,1.9675,4.0,8369,259,meters,1846445,2035681,31,Woman
28134,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,103,depth_duration_stimuli/001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize_0/001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize_0-target.png,250,4.826,2.0,5912,22,meters,1846445,2035681,31,Woman
28145,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,114,depth_duration_stimuli/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize_1/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize_1-target.png,250,3.144,3.0,6212,200,meters,1846445,2035681,31,Woman
28149,419896,DepthScenes,duration_manipulation_targetAtFixation,jsons/ag_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#27,27,1364,768,1364,768,9-5-2021,11-59-49,118,depth_duration_stimuli/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5-target.png,250,2.724,2.0,7201,248,meters,1846445,2035681,31,Woman
