,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,experimentTime,totalTime,age,gender
5072,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,81,depth_duration_stimuli/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3-target.png,250,3.515,0.8261494252873559,4523,258,feet,1265655,1444206,33,Man
5079,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,88,depth_duration_stimuli/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1-target.png,250,2.967,1.4870689655172409,3865,248,feet,1265655,1444206,33,Man
5083,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,92,depth_duration_stimuli/002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize_5/002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize_5-target.png,250,1.551,0.4956896551724136,5780,257,feet,1265655,1444206,33,Man
5089,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,98,depth_duration_stimuli/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1-target.png,250,4.973,1.2392241379310338,6532,251,feet,1265655,1444206,33,Man
5090,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,99,depth_duration_stimuli/002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize_8/002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize_8-target.png,250,3.896,1.6522988505747118,5619,242,feet,1265655,1444206,33,Man
5094,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,103,depth_duration_stimuli/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3-target.png,250,2.62625,0.8261494252873559,3899,249,feet,1265655,1444206,33,Man
5099,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,108,depth_duration_stimuli/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0-target.png,250,4.389,1.9827586206896544,4511,251,feet,1265655,1444206,33,Man
5101,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,110,depth_duration_stimuli/001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize_1/001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize_1-target.png,250,1.86,0.4956896551724136,4516,263,feet,1265655,1444206,33,Man
5102,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,111,depth_duration_stimuli/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0-target.png,250,2.4735,1.0739942528735626,7339,254,feet,1265655,1444206,33,Man
5103,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,112,depth_duration_stimuli/001618_2014-06-20_11-37-31_260595134347_rgbf000027-resize_3/001618_2014-06-20_11-37-31_260595134347_rgbf000027-resize_3-target.png,250,1.8725,0.4956896551724136,5137,251,feet,1265655,1444206,33,Man
5106,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,115,depth_duration_stimuli/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2-target.png,250,2.7575,0.8261494252873559,5460,266,feet,1265655,1444206,33,Man
5110,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,119,depth_duration_stimuli/000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize_2/000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize_2-target.png,250,4.098,0.9748563218390801,9491,255,feet,1265655,1444206,33,Man
5111,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,120,depth_duration_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,250,3.2155,0.8261494252873559,8179,250,feet,1265655,1444206,33,Man
5112,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,121,depth_duration_stimuli/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2-target.png,250,3.576,0.9913793103448272,6882,254,feet,1265655,1444206,33,Man
5131,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,140,depth_duration_stimuli/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4-target.png,250,1.9955,0.8261494252873559,3508,250,feet,1265655,1444206,33,Man
5139,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,148,depth_duration_stimuli/001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize_0/001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize_0-target.png,250,4.2115,0.9913793103448272,7547,260,feet,1265655,1444206,33,Man
5141,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,150,depth_duration_stimuli/000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize_0/000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize_0-target.png,250,3.381,1.1566091954022983,10333,237,feet,1265655,1444206,33,Man
5143,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,152,depth_duration_stimuli/003288_2014-05-14_21-50-30_094959634447_rgbf000028-resize_3/003288_2014-05-14_21-50-30_094959634447_rgbf000028-resize_3-target.png,250,3.877,1.3218390804597695,4012,252,feet,1265655,1444206,33,Man
5152,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,161,depth_duration_stimuli/002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize_0/002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize_0-target.png,250,4.105,1.1566091954022983,4850,250,feet,1265655,1444206,33,Man
5161,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,170,depth_duration_stimuli/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0-target.png,250,3.7335,0.9913793103448272,3976,255,feet,1265655,1444206,33,Man
5165,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,174,depth_duration_stimuli/000740_2014-06-08_18-46-23_260595134347_rgbf000049-resize_6/000740_2014-06-08_18-46-23_260595134347_rgbf000049-resize_6-target.png,250,1.687,0.6609195402298847,4576,252,feet,1265655,1444206,33,Man
5169,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,178,depth_duration_stimuli/000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize_3/000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize_3-target.png,250,4.1865,1.3218390804597695,6941,237,feet,1265655,1444206,33,Man
5173,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,182,depth_duration_stimuli/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0-target.png,250,2.868,0.8261494252873559,12682,253,feet,1265655,1444206,33,Man
5175,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,184,depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,250,2.266,0.4956896551724136,2872,246,feet,1265655,1444206,33,Man
5178,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,187,depth_duration_stimuli/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize_4/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize_4-target.png,250,2.682,0.6609195402298847,5052,250,feet,1265655,1444206,33,Man
5181,326716,DepthScenes,duration_manipulation_targetAtFixation,jsons/an_3.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#55,55,1920,1080,1920,1080,9-5-2021,9-44-21,190,depth_duration_stimuli/002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize_1/002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize_1-target.png,250,1.9675,0.8261494252873559,3011,252,feet,1265655,1444206,33,Man
5184,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,1,depth_duration_stimuli/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1-target.png,250,4.0035,0.5848047689051875,3370,251,meters,1347915,1521142,25,Man
5195,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,12,depth_duration_stimuli/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4-target.png,250,4.363,1.169609537810375,3780,248,meters,1347915,1521142,25,Man
5197,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,14,depth_duration_stimuli/001188_2014-06-17_15-54-10_260595134347_rgbf000090-resize_2/001188_2014-06-17_15-54-10_260595134347_rgbf000090-resize_2-target.png,250,2.744,0.8772071533577813,3863,244,meters,1347915,1521142,25,Man
5199,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,16,depth_duration_stimuli/002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize_1/002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize_1-target.png,250,2.057,0.8772071533577813,5186,254,meters,1347915,1521142,25,Man
5206,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,23,depth_duration_stimuli/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1-target.png,250,2.967,1.169609537810375,3750,247,meters,1347915,1521142,25,Man
5208,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,25,depth_duration_stimuli/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1-target.png,250,4.973,0.7310059611314844,3524,253,meters,1347915,1521142,25,Man
5213,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,30,depth_duration_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,250,3.2155,0.9503077494709298,4455,251,meters,1347915,1521142,25,Man
5214,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,31,depth_duration_stimuli/002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize_1/002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize_1-target.png,250,1.5795,1.2427101339235236,3939,251,meters,1347915,1521142,25,Man
5227,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,44,depth_duration_stimuli/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2-target.png,250,1.357,1.0234083455840781,4235,254,meters,1347915,1521142,25,Man
5230,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,47,depth_duration_stimuli/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1-target.png,250,3.534,0.9649278686935594,6912,246,meters,1347915,1521142,25,Man
5231,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,48,depth_duration_stimuli/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0-target.png,250,3.9525,0.8041065572446329,5278,248,meters,1347915,1521142,25,Man
5232,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,49,depth_duration_stimuli/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize_0/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize_0-target.png,250,3.3105,1.1988497762556343,18570,262,meters,1347915,1521142,25,Man
5234,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,768,1366,768,9-6-2021,17-25-18,51,depth_duration_stimuli/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0-target.png,250,2.4735,0.9941681071388188,6075,255,meters,1347915,1521142,25,Man
5244,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,61,depth_duration_stimuli/001532_2014-06-20_16-50-41_260595134347_rgbf000081-resize_4/001532_2014-06-20_16-50-41_260595134347_rgbf000081-resize_4-target.png,250,1.5758333333333,0.7894864380220032,4229,250,meters,1347915,1521142,25,Man
5245,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,62,depth_duration_stimuli/002987_2014-06-08_18-48-20_094959634447_rgbf000022-resize_0/002987_2014-06-08_18-48-20_094959634447_rgbf000022-resize_0-target.png,250,2.6775,0.9503077494709298,6992,249,meters,1347915,1521142,25,Man
5248,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,65,depth_duration_stimuli/001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize_1/001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize_1-target.png,250,1.86,1.4327716838177096,4711,249,meters,1347915,1521142,25,Man
5251,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,68,depth_duration_stimuli/001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize_0/001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize_0-target.png,250,3.3865,1.3450509684819312,6188,238,meters,1347915,1521142,25,Man
5252,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,69,depth_duration_stimuli/000691_2014-06-08_13-08-50_260595134347_rgbf000132-resize_3/000691_2014-06-08_13-08-50_260595134347_rgbf000132-resize_3-target.png,250,4.153,1.4035314453724501,6695,252,meters,1347915,1521142,25,Man
5260,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,77,depth_duration_stimuli/001417_2014-06-19_16-25-36_260595134347_rgbf000115-resize_5/001417_2014-06-19_16-25-36_260595134347_rgbf000115-resize_5-target.png,250,4.6255,1.3889113261498203,12403,257,meters,1347915,1521142,25,Man
5261,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,78,depth_duration_stimuli/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2-target.png,250,3.452,1.827514902828711,5608,240,meters,1347915,1521142,25,Man
5272,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,89,depth_duration_stimuli/002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize_4/002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize_4-target.png,250,1.68375,0.9064473918030407,3580,252,meters,1347915,1521142,25,Man
5276,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,93,depth_duration_stimuli/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0-target.png,250,2.868,0.9503077494709298,4673,248,meters,1347915,1521142,25,Man
5284,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,101,depth_duration_stimuli/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize_4/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize_4-target.png,250,1.9765,0.4751538747354649,4555,257,meters,1347915,1521142,25,Man
5285,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,102,depth_duration_stimuli/000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize_3/000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize_3-target.png,250,2.6785,0.8187266764672625,8674,248,meters,1347915,1521142,25,Man
5288,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,105,depth_duration_stimuli/002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize_4/002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize_4-target.png,250,3.731,0.9064473918030407,4271,256,meters,1347915,1521142,25,Man
5295,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,112,depth_duration_stimuli/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3-target.png,250,2.62625,0.8187266764672625,3751,249,meters,1347915,1521142,25,Man
5296,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,113,depth_duration_stimuli/002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize_0/002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize_0-target.png,250,1.7685,1.4035314453724501,4300,256,meters,1347915,1521142,25,Man
5299,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,116,depth_duration_stimuli/001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize_4/001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize_4-target.png,250,4.255,0.9503077494709298,12266,248,meters,1347915,1521142,25,Man
5303,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,120,depth_duration_stimuli/001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize_3/001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize_3-target.png,250,1.8655,1.4035314453724501,3849,249,meters,1347915,1521142,25,Man
5305,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,122,depth_duration_stimuli/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize_1/000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize_1-target.png,250,4.8415,1.4035314453724501,4424,247,meters,1347915,1521142,25,Man
5307,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,124,depth_duration_stimuli/001447_2014-06-19_17-00-32_260595134347_rgbf000082-resize_5/001447_2014-06-19_17-00-32_260595134347_rgbf000082-resize_5-target.png,250,4.13775,0.3655029805657422,3519,248,meters,1347915,1521142,25,Man
5311,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,128,depth_duration_stimuli/001724_2014-06-26_19-28-50_260595134347_rgbf000037-resize_7/001724_2014-06-26_19-28-50_260595134347_rgbf000037-resize_7-target.png,250,3.827,0.8187266764672625,4126,245,meters,1347915,1521142,25,Man
5315,870157,DepthScenes,duration_manipulation_targetAtFixation,jsons/t.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#72,72,1150,643,1366,768,9-6-2021,17-25-18,132,depth_duration_stimuli/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6-target.png,250,2.183,0.5117041727920391,4778,255,meters,1347915,1521142,25,Man
