,subjID,duration,block,slope,intercept,avg_estim,age,gender
306,326716,750,1,0.596881054797895,-0.06969380300149264,1.662545454545455,33,Man
307,326716,1000,1,0.4958514773783647,0.14174517890352645,1.651,33,Man
308,326716,250,2,0.5807478878711058,0.16527291056745796,1.9050000000000005,33,Man
309,326716,500,2,0.633712583835805,0.09107698033864353,2.0320000000000005,33,Man
310,326716,750,2,0.6220323246887206,-0.07644164046139412,1.8415000000000006,33,Man
311,326716,1000,2,0.7828966682179394,-0.475574791163232,1.8288,33,Man
312,326716,250,3,0.5692544350057285,0.08709872646146644,1.8770600000000002,33,Man
313,326716,500,3,0.638791676144078,-0.1599296128874168,1.6916400000000003,33,Man
314,326716,750,3,0.5056377191545005,0.43765053267181675,2.032,33,Man
315,326716,1000,3,0.6829880852524797,-0.01769359360805689,2.0955000000000004,33,Man
316,326716,250,4,0.45048952768803935,0.3137303331261547,1.7456727272727273,33,Man
317,326716,500,4,0.4347746475818069,0.7852674161880915,2.0781818181818186,33,Man
318,326716,750,4,0.8546203608822843,-0.7770269692719103,1.6154400000000002,33,Man
319,326716,1000,4,0.7697782671861877,-0.47599257321873556,1.8237200000000005,33,Man
320,870157,250,1,-0.5504522419654883,8.202364872666623,6.463636363636363,25,Man
321,870157,500,1,0.669308909941767,5.197407946899576,7.141666666666667,25,Man
322,870157,750,1,0.7222787507587127,3.705871137591585,5.836363636363637,25,Man
323,870157,1000,1,0.02033610016541091,6.024737120273387,6.083333333333333,25,Man
324,870157,250,2,1.261379841319196,4.522953535751992,8.2,25,Man
325,870157,500,2,-0.1089125316329296,8.043376685338155,7.685,25,Man
326,870157,750,2,-0.09167742366724622,7.939771963451348,7.649999999999999,25,Man
327,870157,1000,2,2.0461445090285237,1.1993020020465535,7.3975,25,Man
328,870157,250,3,-0.024821164752491527,6.497383873860412,6.420833333333332,25,Man
329,870157,500,3,0.6205435216571533,4.226026535475391,6.149090909090909,25,Man
330,870157,750,3,-0.8049511399181759,8.734851740775719,6.463636363636363,25,Man
331,870157,1000,3,0.8641999014711138,4.739699606888175,7.358333333333333,25,Man
332,870157,250,4,0.8230969801530368,3.978750172461393,6.405,25,Man
333,870157,500,4,0.48264859205671773,3.233835436548244,4.675,25,Man
334,870157,750,4,1.2796054817221256,3.9852930164763345,7.754545454545454,25,Man
335,870157,1000,4,0.5600101499869914,5.909933334038836,7.581818181818181,25,Man
336,478749,250,1,-0.10067959592139399,1.597711291745893,1.3023272727272728,50,Man
337,478749,500,1,0.316632803225122,0.45013378918329794,1.3970000000000002,50,Man
338,478749,750,1,0.4563390509982974,0.02318841313072051,1.4223999999999999,50,Man
339,478749,1000,1,0.26706060712960555,0.6022780715895921,1.3854545454545457,50,Man
340,478749,250,2,0.23975475364524276,0.7709383304717055,1.4962909090909091,50,Man
341,478749,500,2,0.2892711903680614,0.6995573844153183,1.5240000000000002,50,Man
342,478749,750,2,0.14781657987128663,1.1322186827928844,1.5748000000000004,50,Man
343,478749,1000,2,0.3845580327252392,0.5745674131629133,1.7272,50,Man
344,478749,250,3,0.1578805470945927,0.9415813721795467,1.4223999999999999,50,Man
345,478749,500,3,0.240014374153193,0.6571156892770905,1.397,50,Man
346,478749,750,3,0.3631352401031703,0.3206066257941862,1.3970000000000002,50,Man
347,478749,1000,3,0.05037274150667982,1.12001935989232,1.2700000000000002,50,Man
348,478749,250,4,0.2370244308954926,0.5010901714208875,1.246909090909091,50,Man
349,478749,500,4,0.22425780405661672,0.6218818655072159,1.3208,50,Man
350,478749,750,4,0.1199018850378338,1.0544062961590708,1.4131636363636366,50,Man
351,478749,1000,4,0.14985363369815002,0.9064043697897097,1.3716000000000002,50,Man
352,979666,250,1,0.307176927008985,0.16524425192104808,1.0668000000000004,26,Man
353,979666,500,1,0.09105764937380036,0.8148991051069869,1.0922000000000003,26,Man
354,979666,750,1,0.04536086272419214,1.1569208462468288,1.2954,26,Man
355,979666,1000,1,0.11833028896275326,0.6020640648881377,0.9652000000000003,26,Man
356,979666,250,2,-0.028747389554398692,1.1553545368104785,1.0668000000000004,26,Man
357,979666,500,2,0.02887909545459648,0.8783430119065544,0.9652000000000003,26,Man
358,979666,750,2,0.13168008238231965,0.4149725244426154,0.8128000000000001,26,Man
359,979666,1000,2,0.13186671405662687,0.6651559667691911,1.0668000000000004,26,Man
360,979666,250,3,0.014926827198521349,1.047198414776558,1.0922000000000003,26,Man
361,979666,500,3,0.025590794639428868,0.9191525560991768,0.997527272727273,26,Man
362,979666,750,3,-0.04958551839583213,1.3184512881678323,1.1684000000000003,26,Man
363,979666,1000,3,0.07216555666607347,0.9278624479856575,1.1430000000000002,26,Man
364,979666,250,4,-0.009506235130058919,1.1721020845557628,1.1430000000000005,26,Man
365,979666,500,4,-0.028737845291761422,1.3578623697488994,1.2700000000000002,26,Man
366,979666,750,4,-0.06509850735379132,1.1847264613668123,0.9906000000000003,26,Man
367,979666,1000,4,-0.06717886697660952,1.2671693681161105,1.0668000000000004,26,Man
368,635300,250,1,0.47263632117112425,1.0082922237191738,2.3829818181818188,38,Man
369,635300,500,1,0.6031955162814521,0.20363958653030978,1.9507200000000005,38,Man
370,635300,750,1,0.7123196702944521,0.034373023408617254,2.1590000000000003,38,Man
371,635300,1000,1,1.3071695281079578,-1.748979131280148,2.2606,38,Man
372,635300,250,2,0.659234782169251,0.08055861874292702,2.1082000000000005,38,Man
373,635300,500,2,0.8616740673045806,0.0904882629433077,2.6416000000000004,38,Man
374,635300,750,2,1.0295344089144074,-0.667467354397635,2.2606,38,Man
375,635300,1000,2,1.0780186468022814,-0.6531826954461484,2.5908,38,Man
376,635300,250,3,0.7035759569825311,0.16386685397674672,2.4384,38,Man
377,635300,500,3,0.9052293009353157,0.15921696596514723,2.7940000000000005,38,Man
378,635300,750,3,0.9008106740469248,-0.1720421010676536,2.5769454545454553,38,Man
379,635300,1000,3,1.1309256284034923,-0.6474506132956517,2.6046545454545456,38,Man
380,635300,250,4,0.7474435853495928,-0.20126260109445515,1.9812,38,Man
381,635300,500,4,1.0203464383342549,-0.4260999486824928,2.7178,38,Man
382,635300,750,4,0.6712969111896315,0.4992760371199405,2.5400000000000005,38,Man
383,635300,1000,4,0.8101973884259825,-0.18599356369936038,2.2606,38,Man
384,423119,250,1,0.9608982264256938,-0.354689635255482,2.5654,24,Woman
385,423119,500,1,0.6883859426526758,0.21928374275513862,2.286000000000001,24,Woman
386,423119,750,1,0.6706768637547099,0.3310774043440552,2.4384,24,Woman
387,423119,1000,1,0.8233395537326429,-0.4131160955116413,2.057400000000001,24,Woman
388,423119,250,2,0.6469638424565275,-0.06845340246061649,1.856509090909091,24,Woman
389,423119,500,2,0.9665701771618609,-0.6866779410209021,2.1082,24,Woman
390,423119,750,2,0.5879766891150334,0.15681182256641546,1.9558,24,Woman
391,423119,1000,2,0.853680219975457,-0.6446641174924119,1.8010909090909095,24,Woman
392,423119,250,3,0.2904944313703435,1.2720266955328787,2.1590000000000007,24,Woman
393,423119,500,3,0.9363734002562407,-0.8613387695264652,1.9304000000000006,24,Woman
394,423119,750,3,0.5993372145254754,0.49192566895788525,2.286,24,Woman
395,423119,1000,3,0.43607068036486735,0.6664083252140547,2.0320000000000005,24,Woman
396,423119,250,4,0.7854907377354539,-0.4119061059431717,1.9304000000000006,24,Woman
397,423119,500,4,0.17270505225895066,1.4004956886367208,1.9558000000000002,24,Woman
398,423119,750,4,0.6281695716892127,-0.19418107545149588,1.6255999999999997,24,Woman
399,423119,1000,4,0.6584008561005886,0.08871472123857305,1.9950545454545454,24,Woman
400,890242,250,1,0.8907269272976929,-0.35379224692799616,2.355272727272727,30,Woman
401,890242,500,1,1.3239162575602776,-1.826267141096674,2.3241,30,Woman
402,890242,750,1,1.1642405084958627,-1.295263468768693,2.0447,30,Woman
403,890242,1000,1,0.9747696324399743,-0.04220801120507556,2.9718000000000004,30,Woman
404,890242,250,2,1.0940125872889623,-1.0748990141324688,2.1843999999999997,30,Woman
405,890242,500,2,0.9433474578839456,-0.3440768996130221,2.5146,30,Woman
406,890242,750,2,1.2721609776068243,-1.297283171897452,2.5527,30,Woman
407,890242,1000,2,1.2711200412877823,-0.9780797719621437,2.4688800000000004,30,Woman
408,890242,250,3,0.793680106859627,-0.4075433950358178,2.0066,30,Woman
409,890242,500,3,0.8693205859630279,-0.2501928780980922,2.3622,30,Woman
410,890242,750,3,0.7612829170187732,-0.1970796018359935,2.1209000000000007,30,Woman
411,890242,1000,3,1.093257437227892,-0.7532034203656908,2.5146,30,Woman
412,890242,250,4,0.8549576696355843,-0.4803614834031027,2.1474545454545457,30,Woman
413,890242,500,4,0.6854942993390382,-0.10545888637373646,1.8923000000000005,30,Woman
414,890242,750,4,0.6847280165921441,-0.13505805389607817,2.0066000000000006,30,Woman
415,890242,1000,4,0.8517238373966047,-0.28947270836581795,2.3368,30,Woman
416,123489,250,1,0.7921781117525418,0.3103964786035456,2.5907999999999998,26,Man
417,123489,500,1,0.5435528220298835,0.6270411620853731,2.10312,26,Man
418,123489,750,1,1.2952877782999088,-1.4490012008399242,2.4722666666666666,26,Man
419,123489,1000,1,0.8103140023320373,0.32725896330729354,2.7685999999999997,26,Man
420,123489,250,2,0.9283882979793363,0.332663595420029,3.1496,26,Man
421,123489,500,2,0.9808595047058926,-0.010442368853780692,3.0226000000000006,26,Man
422,123489,750,2,0.9359542480965144,-0.18172379450369114,2.6046545454545456,26,Man
423,123489,1000,2,0.7874264956007077,0.36020676721728817,2.6924000000000006,26,Man
424,123489,250,3,0.7213886508095161,0.13277289293656613,2.2352,26,Man
425,123489,500,3,0.8816670965390144,-0.07255098606376142,2.5907999999999998,26,Man
426,123489,750,3,0.9045338311071315,-0.05376728006425591,2.5146,26,Man
427,123489,1000,3,0.6221126468786463,0.5501153076547338,2.438400000000001,26,Man
428,123489,250,4,0.542307675360177,0.6213620704581659,2.2606000000000006,26,Man
429,123489,500,4,0.5059100524656535,0.7641268034975977,2.3114000000000003,26,Man
430,123489,750,4,0.6439440926263545,0.07559050559877001,2.0574,26,Man
431,123489,1000,4,0.7618997688682874,-0.0663053857711553,2.2606,26,Man
432,793251,250,1,0.20781406105070135,1.5590697966584817,2.19456,42,Woman
433,793251,500,1,0.23151634687521644,1.8501551817776174,2.56032,42,Woman
434,793251,750,1,0.458048804027234,1.0263575978505795,2.4661090909090913,42,Woman
435,793251,1000,1,1.1345522690231598,-1.2516860927590576,2.1844000000000006,42,Woman
436,793251,250,2,0.39201614375582106,0.9499943686279122,2.1336000000000004,42,Woman
437,793251,500,2,-0.04712351304380839,2.227243221254515,2.0828000000000007,42,Woman
438,793251,750,2,0.5630485386033589,0.4632530834027262,2.189018181818182,42,Woman
439,793251,1000,2,0.40409784473412397,0.8668703519124621,2.1082000000000005,42,Woman
440,793251,250,3,0.3824713697427823,0.6732479325373335,1.8542000000000005,42,Woman
441,793251,500,3,0.29691567235964983,1.287999213659869,2.1844,42,Woman
442,793251,750,3,0.0370517696365351,1.817523327626031,1.9304000000000003,42,Woman
443,793251,1000,3,0.2519695255112898,1.4212332293029442,2.1590000000000007,42,Woman
444,793251,250,4,-0.047362785186096615,2.8245676946531377,2.6877818181818185,42,Woman
445,793251,500,4,-0.2883824736339815,2.625413588326048,1.7526000000000002,42,Woman
446,793251,750,4,-0.28445605207646585,2.692002088935213,1.8542000000000005,42,Woman
447,793251,1000,4,-0.23016366370149174,2.8888862205445474,2.1844,42,Woman
448,817483,250,1,0.5194671663427599,0.37082248502569715,1.9304,24,Woman
449,817483,500,1,1.0844385549015039,-0.7657963093800997,2.6416000000000004,24,Woman
450,817483,750,1,0.9039312002419893,-0.6549397258261132,2.057400000000001,24,Woman
451,817483,1000,1,0.8877441019800894,-0.7419803472423272,1.9558,24,Woman
452,817483,250,2,1.0823683242479576,-1.1231131082431456,2.0066000000000006,24,Woman
453,817483,500,2,0.8397254221971564,-0.4073332863294028,2.2555199999999997,24,Woman
454,817483,750,2,0.8201220054142763,-0.6260064105384389,1.8034000000000006,24,Woman
455,817483,1000,2,0.8364078029732489,-0.4864006612023726,2.032,24,Woman
456,817483,250,3,1.0056671237223211,-0.921517507242922,2.0781818181818186,24,Woman
457,817483,500,3,0.6697567298315806,0.5859297401331776,2.5908,24,Woman
458,817483,750,3,0.7384123587010755,0.1267814836284833,2.4106909090909094,24,Woman
459,817483,1000,3,0.3112495781234072,1.5896545303129699,2.540000000000001,24,Woman
460,817483,250,4,0.4881542102971354,0.5894214958246111,2.1590000000000007,24,Woman
461,817483,500,4,0.8200422716563937,-0.800828292560587,1.5747999999999998,24,Woman
462,817483,750,4,0.5923355622146999,0.5481651151773927,2.311400000000001,24,Woman
463,817483,1000,4,0.7150370250875773,-0.3034155811366708,1.8288000000000004,24,Woman
464,159642,250,1,0.261321998109478,0.9068421491260866,1.7018000000000004,43,Man
465,159642,500,1,1.0787613458581373,-1.2293444389509984,2.1590000000000003,43,Man
466,159642,750,1,1.271611374102789,-1.4481645009687654,2.3367999999999998,43,Man
467,159642,1000,1,1.4429130065692464,-1.6015888647995307,2.6923999999999997,43,Man
468,159642,250,2,0.827348557467406,-0.1324907154745958,2.3367999999999998,43,Man
469,159642,500,2,1.155682166892377,-0.9103698903196134,2.355272727272727,43,Man
470,159642,750,2,0.5152958195525639,1.100973273289351,2.6924000000000006,43,Man
471,159642,1000,2,1.0024587670071399,-0.45044229771823074,2.6416000000000004,43,Man
472,159642,250,3,0.5492909005235889,0.8013663854161428,2.4892000000000003,43,Man
473,159642,500,3,0.6857046900058462,0.4718098945036191,2.5400000000000005,43,Man
474,159642,750,3,1.0436137544440385,-0.9288430745712399,2.2606,43,Man
475,159642,1000,3,0.9517547775800353,-0.3797393313796422,2.413,43,Man
476,159642,250,4,0.7092693176859165,0.6864646208331462,2.8194,43,Man
