,subjID,duration,slope,intercept,age,gender
452,778127,1000,0.8041570606070015,-0.0252099504230352,45,Man
453,564113,1000,1.3688107326071868,-0.010036903391415386,51,Man
454,721701,125,0.4745052006250537,0.8649660815590743,50,Man
455,480191,1000,0.4567176788126447,0.4003911061084213,34,Man
456,138760,250,0.291317450092084,0.13892576695533865,35,Man
457,761728,125,0.004895880884969766,0.8462875241298914,35,Woman
458,160323,1000,0.2140309433071956,0.5017635384972615,31,Man
459,219566,250,1.1053645332162652,0.6942581029950654,41,Man
460,510524,1000,0.5051313621828214,3.451008873161259,28,Man
461,460407,250,0.9006597739819082,-0.46570102821663895,41,Man
462,970619,250,0.6143350687419181,0.23096648051230018,40,Woman
463,352815,1000,0.6517005634956939,0.048564385990358616,33,Man
464,394603,1000,0.803610449581998,0.948720990710457,36,Man
465,757697,1000,0.27533264306808397,0.36297360841967574,26,Woman
466,508587,125,0.3564312992595497,0.4109209365520836,54,Man
467,351649,250,0.5792483599404226,0.647103934286887,43,Woman
